NoodeID		X-Displacement		Y-Displacement
41		1.456e+06		-7.261e+03		-3.458e+05		
42		2.912e+06		-9.047e+03		-2.808e+05		
43		4.364e+06		-1.153e+04		-1.708e+05		
44		5.089e+06		-1.314e+04		-1.043e+05		
45		4.497e+06		-1.078e+04		-9.914e+04		
46		3.856e+06		-1.113e+04		-1.605e+05		
47		2.573e+06		-1.075e+04		-2.631e+05		
48		1.287e+06		-8.542e+03		-3.250e+05		
49		-1.613e+02		-5.493e+03		-3.457e+05		
50		-1.287e+06		-2.470e+03		-3.251e+05		
51		-2.573e+06		-5.856e+01		-2.630e+05		
52		-3.856e+06		7.067e+02		-1.604e+05		
53		-4.497e+06		5.127e+02		-9.904e+04		
54		-3.940e+06		1.098e+03		-9.263e+04		
55		-3.379e+06		7.278e+02		-1.503e+05		
56		-2.255e+06		-4.699e+02		-2.465e+05		
57		-1.128e+06		-2.721e+03		-3.043e+05		
58		1.459e+02		-5.672e+03		-3.235e+05		
59		1.128e+06		-8.584e+03		-3.041e+05		
60		2.255e+06		-1.070e+04		-2.464e+05		
61		3.379e+06		-1.138e+04		-1.503e+05		
62		3.940e+06		-1.133e+04		-9.255e+04		
63		3.421e+06		-1.121e+04		-8.613e+04		
64		2.934e+06		-1.138e+04		-1.399e+05		
65		1.958e+06		-1.065e+04		-2.294e+05		
66		9.798e+05		-8.459e+03		-2.832e+05		
67		1.951e+02		-5.457e+03		-3.012e+05		
68		-9.794e+05		-2.475e+03		-2.832e+05		
69		-1.958e+06		-1.861e+02		-2.295e+05		
70		-2.933e+06		9.213e+02		-1.400e+05		
71		-3.420e+06		1.028e+03		-8.618e+04		
72		-2.937e+06		1.115e+03		-7.998e+04		
73		-2.519e+06		1.067e+03		-1.298e+05		
74		-1.682e+06		-7.883e+01		-2.127e+05		
75		-8.416e+05		-2.454e+03		-2.625e+05		
76		-3.766e+01		-5.383e+03		-2.792e+05		
77		8.416e+05		-8.374e+03		-2.625e+05		
78		1.682e+06		-1.055e+04		-2.128e+05		
79		2.520e+06		-1.140e+04		-1.300e+05		
80		2.938e+06		-1.141e+04		-8.028e+04		
81		2.491e+06		-1.139e+04		-7.375e+04		
82		2.137e+06		-1.140e+04		-1.195e+05		
83		1.427e+06		-1.040e+04		-1.958e+05		
84		7.142e+05		-8.124e+03		-2.416e+05		
85		1.899e+02		-5.161e+03		-2.569e+05		
86		-7.139e+05		-2.077e+03		-2.417e+05		
87		-1.427e+06		1.180e+02		-1.959e+05		
88		-2.137e+06		1.061e+03		-1.195e+05		
89		-2.491e+06		1.212e+03		-7.371e+04		
90		-2.081e+06		1.265e+03		-6.730e+04		
91		-1.786e+06		1.167e+03		-1.092e+05		
92		-1.193e+06		4.601e+02		-1.791e+05		
93		-5.971e+05		-1.567e+03		-2.208e+05		
94		-1.121e+02		-4.678e+03		-2.348e+05		
95		5.969e+05		-7.688e+03		-2.209e+05		
96		1.193e+06		-9.940e+03		-1.790e+05		
97		1.786e+06		-1.101e+04		-1.090e+05		
98		2.082e+06		-1.114e+04		-6.697e+04		
99		1.709e+06		-1.118e+04		-6.090e+04		
100		1.466e+06		-1.100e+04		-9.906e+04		
101		9.795e+05		-1.001e+04		-1.625e+05		
102		4.902e+05		-7.745e+03		-2.005e+05		
103		-3.569e+02		-4.861e+03		-2.130e+05		
